OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,Order Quantity,Discount Applied,Unit Cost,Unit Price,Procurement_to_Order_Days,Order_to_Ship_Days,Ship_to_Delivery_Days,Total_Lead_Time,Profit_Margin,Total_Revenue,Price_Quantity_Interaction,Cost_Quantity_Interaction,Discount_Price_Interaction,Margin_Quantity_Interaction,LeadTime_Quantity_Interaction,Price_Cost_Ratio,Discount_Margin_Interaction,iso_forest_outlier,Discount Applied_transformed,Total_Revenue_transformed,Price_Quantity_Interaction_transformed,Cost_Quantity_Interaction_transformed,Discount_Price_Interaction_transformed,Margin_Quantity_Interaction_transformed,_SalesTeamID_x__CustomerID,_SalesTeamID_x__StoreID,_SalesTeamID_x__ProductID,_SalesTeamID_x_Order Quantity,_SalesTeamID_x_Discount Applied,_SalesTeamID_x_Unit Cost,_SalesTeamID_x_Unit Price,_SalesTeamID_x_Procurement_to_Order_Days,_SalesTeamID_x_Order_to_Ship_Days,_CustomerID_x__StoreID,_CustomerID_x__ProductID,_CustomerID_x_Order Quantity,_CustomerID_x_Discount Applied,_CustomerID_x_Unit Cost,_CustomerID_x_Unit Price,_CustomerID_x_Procurement_to_Order_Days,_CustomerID_x_Order_to_Ship_Days,_StoreID_x__ProductID,_StoreID_x_Order Quantity,_StoreID_x_Discount Applied,_StoreID_x_Unit Cost,_StoreID_x_Unit Price,_StoreID_x_Procurement_to_Order_Days,_StoreID_x_Order_to_Ship_Days,_ProductID_x_Order Quantity,_ProductID_x_Discount Applied,_ProductID_x_Unit Cost,_ProductID_x_Unit Price,_ProductID_x_Procurement_to_Order_Days,_ProductID_x_Order_to_Ship_Days,Order Quantity_x_Discount Applied,Order Quantity_x_Unit Cost,Order Quantity_x_Unit Price,Order Quantity_x_Procurement_to_Order_Days,Order Quantity_x_Order_to_Ship_Days,Discount Applied_x_Unit Cost,Discount Applied_x_Unit Price,Discount Applied_x_Procurement_to_Order_Days,Discount Applied_x_Order_to_Ship_Days,Unit Cost_x_Procurement_to_Order_Days,Unit Cost_x_Order_to_Ship_Days,Unit Price_x_Procurement_to_Order_Days,Unit Price_x_Order_to_Ship_Days,Procurement_to_Order_Days_x_Order_to_Ship_Days
SO - 0002226,Distributor,WARE-PUJ1005,2018-10-27,2019-01-31,2019-02-21,2019-03-03,7,0.075,825.44,1072.0,96,21,10,127,0.20129870129870125,6941.200000000001,7504.0,5778.08,80.39999999999999,1.4090909090909087,889.0,1.2987012987011413,0.015097402597402594,0.0,-0.3550422678826752,0.14647021739330526,0.09690778642403049,0.32928173043882214,-0.6739146993433026,-0.08728197137536883,630,6720,924,147,1.575,17334.24,22512.0,2016,441,9600,1320,210,2.25,24763.2,32160.0,2880,630,14080,2240,24.0,264140.80000000005,343040.0,30720,6720,308,3.3,36319.36,47168.0,4224,924,0.525,5778.08,7504.0,672,147,61.908,80.39999999999999,7.199999999999999,1.575,79242.24,17334.24,102912.0,22512.0,2016
SO - 0002227,Online,WARE-PUJ1005,2018-10-27,2019-01-31,2019-02-24,2019-02-28,4,0.15,857.94,1319.9,96,24,4,124,0.3076846865748186,4487.66,5279.6,3431.76,197.985,1.2307387462992745,496.0,1.5384525724407838,0.046152702986222795,0.0,0.9975260600959536,-0.2792581052075677,-0.2471104455200624,-0.1826566319133741,0.2064073925716868,-0.22128774440400645,656,4864,672,64,2.4,13727.04,21118.4,1536,384,12464,1722,164,6.1499999999999995,35175.54,54115.9,3936,984,12768,1216,45.6,260813.76,401249.60000000003,29184,7296,168,6.3,36033.48,55435.8,4032,1008,0.6,3431.76,5279.6,384,96,128.691,197.985,14.399999999999999,3.5999999999999996,82362.24,20590.56,126710.40000000001,31677.600000000002,2304
SO - 0002228,Online,WARE-NMK1003,2018-10-27,2019-01-31,2019-02-22,2019-03-02,5,0.15,1762.9,3832.4,96,22,8,126,0.8478302796528446,16287.699999999999,19162.0,8814.5,574.86,4.239151398264223,630.0,2.173917976062047,0.12500000000000003,0.0,0.9975260600959536,1.0720805776579863,1.118236461978966,0.7762316352614865,1.3797590655505643,1.1607657873553894,507,2535,468,65,1.95,22917.7,49821.200000000004,1248,286,7605,1404,195,5.85,68753.1,149463.6,3744,858,7020,975,29.25,343765.5,747318.0,18720,4290,180,5.3999999999999995,63464.4,137966.4,3456,792,0.75,8814.5,19162.0,480,110,264.435,574.86,14.399999999999999,3.3,169238.40000000002,38783.8,367910.4,84312.8,2112
SO - 0002229,In-Store,WARE-NMK1003,2018-10-27,2019-01-31,2019-02-24,2019-02-25,5,0.3,2069.5,2653.2,96,24,1,121,0.0,9286.199999999999,13266.0,10347.5,795.9599999999999,0.0,605.0,1.2820488040588893,0.0,0.0,1.799423038740718,0.44793611469849853,0.6986682052248007,0.9538669060578754,1.7685921553630868,-1.74389422188882,98,1015,259,35,2.1,14486.5,18572.399999999998,672,168,2030,518,70,4.2,28973.0,37144.799999999996,1344,336,5365,725,43.5,300077.5,384714.0,13920,3480,185,11.1,76571.5,98168.4,3552,888,1.5,10347.5,13266.0,480,120,620.85,795.9599999999999,28.799999999999997,7.199999999999999,198672.0,49668.0,254707.19999999998,63676.799999999996,2304
SO - 0002230,In-Store,WARE-PUJ1005,2018-10-27,2019-02-01,2019-03-01,2019-03-10,1,0.3,1149.18,1715.2,97,27,9,134,0.0,1029.12,1715.2,1149.18,686.08,0.0,134.0,1.4925425085711992,0.0,0.6999999999998181,1.799423038740718,-1.511624501886748,-1.2220687391471223,-1.1300273708827195,1.5892370607724526,-1.74389422188882,8,604,84,2,0.6,2298.36,3430.4,194,54,1208,168,4,1.2,4596.72,6860.8,388,108,12684,302,90.6,347052.36000000004,517990.4,29294,8154,42,12.6,48265.560000000005,72038.40000000001,4074,1134,0.3,1149.18,1715.2,97,27,344.754,514.56,29.099999999999998,8.1,111470.46,31027.86,166374.4,46310.4,2619
SO - 0002231,Wholesale,WARE-UHY1004,2018-10-27,2019-02-01,2019-02-10,2019-02-14,6,0.1,1615.44,3437.1,97,9,4,110,0.9148900609121972,18560.34,20622.6,9692.64,343.71000000000004,5.489340365473183,660.0,2.127655623235643,0.09148900609121972,0.0,0.2379668888183211,1.2255652695837258,1.2051504814694984,0.8808978045609017,0.7949543257425482,1.4730422404688233,572,6292,572,156,2.6,42001.44,89364.59999999999,2522,234,5324,484,132,2.2,35539.68,75616.2,2134,198,5324,1452,24.200000000000003,390936.48000000004,831778.2,23474,2178,132,2.2,35539.68,75616.2,2134,198,0.6000000000000001,9692.64,20622.6,582,54,161.544,343.71000000000004,9.700000000000001,0.9,156697.68,14538.960000000001,333398.7,30933.899999999998,873
SO - 0002232,Online,WARE-NBV1002,2018-10-27,2019-02-01,2019-02-10,2019-02-11,1,0.3,2581.18,3852.5,97,9,1,107,0.04477409556869345,2696.75,3852.5,2581.18,840.18,0.04477409556869345,118.0,1.4925344222409327,0.013432228670608035,0.6999999999998181,1.799423038740718,-0.7394366484309017,-0.5389088444819649,-0.44525750059327185,1.834652744286364,-1.6545741213100944,64,1344,560,16,4.8,41298.88,61640.0,1552,144,336,140,4,1.2,10324.72,15410.0,388,36,2940,84,25.2,216819.12,323610.0,8148,756,35,10.5,90341.29999999999,134837.5,3395,315,0.3,2581.18,3852.5,97,9,774.3539999999999,1155.75,29.099999999999998,2.6999999999999997,250374.46,23230.62,373692.5,34672.5,873
SO - 0002233,Online,WARE-MKL1006,2018-10-27,2019-02-01,2019-02-21,2019-02-23,5,0.05,1552.12,1989.9,97,20,2,119,0.2179502873489164,9452.025,9949.5,7760.599999999999,99.495,1.089751436744582,595.0,1.2820529340514084,0.01089751436744582,0.0,-1.1667839207886594,0.46673545308149195,0.3877514801142248,0.6383247023738944,-0.474568949630223,-0.3365984017232994,96,5600,720,80,0.8,24833.92,31838.4,1552,320,2100,270,30,0.30000000000000004,9312.72,11939.400000000001,582,120,15750,1750,17.5,543242.0,696465.0,33950,7000,225,2.25,69845.4,89545.5,4365,900,0.25,7760.599999999999,9949.5,485,100,77.606,99.495,4.8500000000000005,1.0,150555.63999999998,31042.399999999998,193020.30000000002,39798.0,1940
SO - 0002234,Online,WARE-NMK1003,2018-10-27,2019-02-01,2019-02-28,2019-03-04,3,0.05,827.99,1118.9,97,27,4,128,0.28377758185485324,3188.8650000000002,3356.7000000000003,2483.9700000000003,55.94500000000001,0.8513327455645597,384.0,1.3513448230049456,0.014188879092742662,0.0,-1.1667839207886594,-0.5921924649654333,-0.6617724548185386,-0.4797571198067206,-1.0008930634864526,-0.5544258766210816,322,1736,238,42,0.7000000000000001,11591.86,15664.600000000002,1358,378,2852,391,69,1.1500000000000001,19043.77,25734.7,2231,621,2108,372,6.2,102670.76,138743.6,12028,3348,51,0.8500000000000001,14075.83,19021.300000000003,1649,459,0.15000000000000002,2483.9700000000003,3356.7000000000003,291,81,41.3995,55.94500000000001,4.8500000000000005,1.35,80315.03,22355.73,108533.3,30210.300000000003,2619
SO - 0002235,Distributor,WARE-UHY1004,2018-10-27,2019-02-02,2019-02-07,2019-02-12,2,0.075,709.87,1092.1,98,5,5,108,0.4230668995731613,2020.385,2184.2,1419.74,81.90749999999998,0.8461337991463226,216.0,1.5384507022410385,0.03173001746798709,0.0,-0.3550422678826752,-0.9838150794160557,-1.0274944348223258,-0.959469034025119,-0.6567502326513402,-0.5595430867005596,840,5103,315,42,1.575,14907.27,22934.1,2058,105,9720,600,80,3.0,28394.8,43684.0,3920,200,3645,486,18.224999999999998,172498.41,265380.3,23814,1215,30,1.125,10648.05,16381.499999999998,1470,75,0.15,1419.74,2184.2,196,10,53.240249999999996,81.90749999999998,7.35,0.375,69567.26,3549.35,107025.79999999999,5460.5,490
SO - 0002236,In-Store,WARE-PUJ1005,2018-10-27,2019-02-02,2019-02-12,2019-02-15,7,0.05,1154.54,2405.3,98,10,3,111,0.9791735236544424,15995.245,16837.100000000002,8081.78,120.26500000000001,6.800000000000002,777.0,2.0833405512150223,0.04895867618272212,0.0,-1.1667839207886594,1.051047202894363,0.9677409286816727,0.6819430936680078,-0.2926686047097434,1.731406340857918,58,602,70,14,0.1,2309.08,4810.6,196,20,8729,1015,203,1.4500000000000002,33481.659999999996,69753.70000000001,2842,290,10535,2107,15.05,347516.54,723995.3,29498,3010,245,1.75,40408.9,84185.5,3430,350,0.35000000000000003,8081.78,16837.100000000002,686,70,57.727000000000004,120.26500000000001,4.9,0.5,113144.92,11545.4,235719.40000000002,24053.0,980
SO - 0002237,Online,WARE-UHY1004,2018-10-27,2019-02-02,2019-02-11,2019-02-21,2,0.3,446.56,1038.5,98,9,10,117,0.39533321390182735,1246.2,2077.0,893.12,415.40000000000003,0.7906664278036547,234.0,2.325555356502525,0.12500000000000003,0.0,1.799423038740718,-1.3677557170347585,-1.0686486073522818,-1.3260708524311335,1.0062127930122498,-0.6152315373696162,48,2820,300,24,3.5999999999999996,5358.72,12462.0,1176,108,940,100,8,1.2,1786.24,4154.0,392,36,5875,470,70.5,104941.6,244047.5,23030,2115,50,7.5,11164.0,25962.5,2450,225,0.6,893.12,2077.0,196,18,133.968,311.55,29.4,2.6999999999999997,43762.88,4019.04,101773.0,9346.5,882
SO - 0002238,Wholesale,WARE-NMK1003,2018-10-27,2019-02-02,2019-02-10,2019-02-11,6,0.1,546.85,1031.8,98,8,1,107,0.6981256286001645,5571.719999999999,6190.799999999999,3281.1000000000004,103.18,4.188753771600987,642.0,1.8868062539998376,0.06981256286001646,0.0,0.2379668888183211,-0.0718459227714313,-0.09379870564274176,-0.22483479262670522,-0.44000941794774345,1.1463554097197175,546,2340,208,156,2.6,14218.1,26826.8,2548,208,1890,168,126,2.1,11483.85,21667.8,2058,168,720,540,9.0,49216.5,92862.0,8820,720,48,0.8,4374.8,8254.4,784,64,0.6000000000000001,3281.1000000000004,6190.799999999999,588,48,54.685,103.18,9.8,0.8,53591.3,4374.8,101116.4,8254.4,784
SO - 0002239,Online,WARE-NMK1003,2018-10-27,2019-02-02,2019-02-18,2019-02-24,5,0.05,1443.58,2532.6,98,16,6,120,0.6666689757408664,12029.849999999999,12663.0,7217.9,126.63,3.333344878704332,600.0,1.75438839551658,0.03333344878704332,0.0,-1.1667839207886594,0.7283742066156071,0.6473835970908698,0.5610390152085472,-0.24244214394936725,0.8728172336307243,522,2772,576,90,0.9,25984.44,45586.799999999996,1764,288,4466,928,145,1.4500000000000002,41863.82,73445.4,2842,464,4928,770,7.7,222311.31999999998,390020.39999999997,15092,2464,160,1.6,46194.56,81043.2,3136,512,0.25,7217.9,12663.0,490,80,72.179,126.63,4.9,0.8,141470.84,23097.28,248194.8,40521.6,1568
SO - 0002240,In-Store,WARE-NMK1003,2018-10-27,2019-02-03,2019-02-26,2019-03-08,2,0.1,1557.15,2552.7,99,23,10,132,0.475406993545901,4594.86,5105.4,3114.3,255.26999999999998,0.950813987091802,264.0,1.6393411039397847,0.0475406993545901,0.0,0.2379668888183211,-0.2569837703211182,-0.2789064461018557,-0.2734787168021926,0.4727160589607455,-0.45968599575499103,155,695,135,10,0.5,7785.75,12763.5,495,115,4309,837,62,3.1,48271.65,79133.7,3069,713,3753,278,13.9,216443.85,354825.3,13761,3197,54,2.7,42043.05,68922.9,2673,621,0.2,3114.3,5105.4,198,46,155.71500000000003,255.26999999999998,9.9,2.3000000000000003,154157.85,35814.450000000004,252717.3,58712.1,2277
SO - 0002241,In-Store,WARE-PUJ1005,2018-10-27,2019-02-03,2019-02-05,2019-02-12,3,0.05,829.06,1802.3,99,3,7,108,1.065212409234555,5136.554999999999,5406.9,2487.18,90.11500000000001,3.195637227703665,324.0,2.173907799194006,0.05326062046172775,0.0,-1.1667839207886594,-0.15066135567223068,-0.22442414099934707,-0.47859989065886194,-0.5678698888511645,0.8227734008893993,36,1088,76,12,0.2,3316.24,7209.2,396,12,2448,171,27,0.45,7461.539999999999,16220.699999999999,891,27,5168,816,13.600000000000001,225504.31999999998,490225.6,26928,816,57,0.9500000000000001,15752.14,34243.7,1881,57,0.15000000000000002,2487.18,5406.9,297,9,41.453,90.11500000000001,4.95,0.15000000000000002,82076.93999999999,2487.18,178427.69999999998,5406.9,297
SO - 0002242,In-Store,WARE-PUJ1005,2018-10-27,2019-02-03,2019-02-19,2019-03-01,7,0.1,694.66,1085.4,99,16,10,125,0.4062419025134601,6838.020000000001,7597.800000000001,4862.62,108.54000000000002,2.8436933175942207,875.0,1.5624910027925083,0.04062419025134601,0.0,0.2379668888183211,0.13134259882090274,0.10943250295495234,0.15511244369046975,-0.39162076555262487,0.6854346767462882,80,642,56,14,0.2,1389.32,2170.8,198,32,12840,1120,280,4.0,27786.399999999998,43416.0,3960,640,8988,2247,32.1,222985.86,348413.4,31779,5136,196,2.8000000000000003,19450.48,30391.200000000004,2772,448,0.7000000000000001,4862.62,7597.800000000001,693,112,69.466,108.54000000000002,9.9,1.6,68771.34,11114.56,107454.6,17366.4,1584
SO - 0002243,Wholesale,WARE-MKL1006,2018-10-27,2019-02-03,2019-02-26,2019-03-01,4,0.15,2354.38,3363.4,99,23,3,125,0.21428571428571416,11435.56,13453.6,9417.52,504.51,0.8571428571428567,500.0,1.4285714285713678,0.032142857142857126,0.0,0.9975260600959536,0.6725504796135734,0.7142264226082845,0.8489969229121931,1.2279373744801763,-0.5487273434418845,910,9100,624,104,3.9,61213.880000000005,87448.40000000001,2574,598,12250,840,140,5.25,82403.3,117719.0,3465,805,8400,1400,52.5,824033.0,1177190.0,34650,8050,96,3.5999999999999996,56505.12,80721.6,2376,552,0.6,9417.52,13453.6,396,92,353.157,504.51,14.85,3.4499999999999997,233083.62000000002,54150.740000000005,332976.60000000003,77358.2,2277
SO - 0002244,Distributor,WARE-NMK1003,2018-10-27,2019-02-03,2019-02-23,2019-02-24,5,0.05,2280.68,5701.7,99,20,1,120,1.1951283014260554,27083.074999999997,28508.5,11403.4,285.085,6.800000000000002,600.0,2.3809588318433983,0.06875,0.0,-1.1667839207886594,1.6885023241162405,1.601109334565235,1.063712853275388,0.5910391163308073,1.731406340857918,768,4632,1080,120,1.2000000000000002,54736.31999999999,136840.8,2376,480,6176,1440,160,1.6,72981.76,182454.4,3168,640,8685,965,9.65,440171.24,1100428.0999999999,19107,3860,225,2.25,102630.59999999999,256576.5,4455,900,0.25,11403.4,28508.5,495,100,114.03399999999999,285.085,4.95,1.0,225787.31999999998,45613.6,564468.2999999999,114034.0,1980
SO - 0002245,Online,WARE-MKL1006,2018-10-27,2019-02-03,2019-02-24,2019-03-02,4,0.2,129.44,214.4,99,21,6,126,0.11114654760006365,744.0015000000001,857.6,501.68,34.839999999999996,0.4445861904002546,504.0,1.388933184498972,0.02222930952001273,0.0,1.4194088442496877,-1.7453914121882859,-1.7386657337172247,-1.7462233855898728,-1.404845543351416,-1.0166668492128443,90,5250,480,60,3.0,1941.6,3216.0,1485,315,2100,192,24,1.2000000000000002,776.64,1286.4,594,126,11200,1400,70.0,45304.0,75040.0,34650,7350,128,6.4,4142.08,6860.8,3168,672,0.8,517.76,857.6,396,84,25.888,42.88,19.8,4.2,12814.56,2718.24,21225.600000000002,4502.400000000001,2079
SO - 0002246,Distributor,WARE-NMK1003,2018-10-27,2019-02-03,2019-03-03,2019-03-09,2,0.1,671.14,1065.3,99,27,6,133,0.42856929999702,1917.54,2130.6,1342.28,106.53,0.85713859999404,266.0,1.5872992222186744,0.042856929999702004,0.0,0.2379668888183211,-1.0268092750979898,-1.0478555303069412,-1.0052855810168406,-0.4095162360638401,-0.5487315110510845,264,4032,504,48,2.4000000000000004,16107.36,25567.199999999997,2376,648,1848,231,22,1.1,7382.54,11718.3,1089,297,3528,336,16.8,112751.52,178970.4,16632,4536,42,2.1,14093.94,22371.3,2079,567,0.2,1342.28,2130.6,198,54,67.114,106.53,9.9,2.7,66442.86,18120.78,105464.7,28763.1,2673
SO - 0002247,Online,WARE-PUJ1005,2018-10-27,2019-02-03,2019-02-15,2019-02-25,6,0.1,928.62,1105.5,99,12,10,121,0.07142857142857147,5969.7,6633.0,5571.72,110.55000000000001,0.4285714285714288,726.0,1.204816706989063,0.007142857142857147,0.0,0.2379668888183211,-0.0041524336894099125,-0.026099682193661194,0.29216610790436987,-0.3740130251995117,-1.0379603702204683,828,4968,162,108,1.8,16715.16,19899.0,1782,216,12696,414,276,4.6000000000000005,42716.52,50853.0,4554,552,2484,1656,27.6,256299.12,305118.0,27324,3312,54,0.9,8357.58,9949.5,891,108,0.6000000000000001,5571.72,6633.0,594,72,92.86200000000001,110.55000000000001,9.9,1.2000000000000002,91933.38,11143.44,109444.5,13266.0,1188
SO - 0002248,In-Store,WARE-MKL1006,2018-10-27,2019-02-03,2019-02-16,2019-02-24,5,0.15,129.44,214.4,99,13,8,120,0.30763225569434244,744.0015000000001,857.6,544.4,25.125,1.5381612784717122,600.0,1.5383908890507547,0.04614483835415136,0.0,0.9975260600959536,-1.7453914121882859,-1.7386657337172247,-1.6890046727899262,-1.6684031123203464,0.0025234568197356143,280,2436,133,35,1.05,906.0799999999999,1500.8,693,91,13920,760,200,6.0,5177.6,8576.0,3960,520,6612,1740,52.199999999999996,45045.12,74611.2,34452,4524,95,2.85,2459.36,4073.6,1881,247,0.75,647.2,1072.0,495,65,19.416,32.16,14.85,1.95,12814.56,1682.72,21225.600000000002,2787.2000000000003,1287
SO - 0002249,Wholesale,WARE-PUJ1005,2018-10-27,2019-02-04,2019-02-16,2019-02-23,7,0.1,3001.6,3752.0,100,12,7,119,0.12500000000000008,23637.600000000002,26264.0,19836.636,375.20000000000005,0.8750000000000006,833.0,1.2499999999999585,0.01250000000000001,0.0,0.2379668888183211,1.5185029626928876,1.4988242258916875,1.7226768514200759,0.8921174792051667,-0.5313453136057797,624,7800,572,182,2.6,78041.59999999999,97552.0,2600,312,7200,528,168,2.4000000000000004,72038.4,90048.0,2400,288,6600,2100,30.0,900480.0,1125600.0,30000,3600,154,2.2,66035.2,82544.0,2200,264,0.7000000000000001,21011.2,26264.0,700,84,300.16,375.20000000000005,10.0,1.2000000000000002,300160.0,36019.2,375200.0,45024.0,1200
SO - 0002250,Wholesale,WARE-PUJ1005,2018-10-27,2019-02-04,2019-02-18,2019-02-21,6,0.075,576.87,703.5,100,14,3,117,0.128048780487805,3904.425,4221.0,3461.2200000000003,52.762499999999996,0.76829268292683,702.0,1.2195121951217398,0.009603658536585374,0.0,-0.3550422678826752,-0.4088858342741285,-0.4558815832169648,-0.17459206275208686,-1.0522614711720735,-0.6382794982777927,1107,7533,513,162,2.025,15575.49,18994.5,2700,378,11439,779,246,3.0749999999999997,23651.670000000002,28843.5,4100,574,5301,1674,20.925,160946.73,196276.5,27900,3906,114,1.425,10960.53,13366.5,1900,266,0.44999999999999996,3461.2200000000003,4221.0,600,84,43.26525,52.762499999999996,7.5,1.05,57687.0,8076.18,70350.0,9849.0,1400
SO - 0002251,Online,WARE-NMK1003,2018-10-27,2019-02-04,2019-02-18,2019-02-26,4,0.05,772.11,1795.6,100,14,8,122,1.1951283014260554,6823.28,7182.4,3088.44,89.78,4.8371864112626435,488.0,2.325575371384605,0.06046483014078305,0.0,-1.1667839207886594,0.12916594716415972,0.05294951033095728,-0.28121578513092227,-0.5713564670690375,1.3200981819413997,247,2262,351,52,0.65,10037.43,23342.8,1300,182,3306,513,76,0.9500000000000001,14670.09,34116.4,1900,266,4698,696,8.700000000000001,134347.14,312434.39999999997,17400,2436,108,1.35,20846.97,48481.2,2700,378,0.2,3088.44,7182.4,400,56,38.605500000000006,89.78,5.0,0.7000000000000001,77211.0,10809.54,179560.0,25138.399999999998,1400
SO - 0002252,In-Store,WARE-XYS1001,2018-10-27,2019-02-04,2019-02-13,2019-02-20,1,0.05,2300.65,3899.4,100,9,7,116,0.6101666920218198,3704.43,3899.4,2300.65,194.97000000000003,0.6101666920218198,118.0,1.6949123073913157,0.030508334601090994,0.0,-1.1667839207886594,-0.4570810794395686,-0.5279828158418516,-0.5480347805068135,0.19058674849034962,-0.8117614015231043,405,504,324,9,0.45,20705.850000000002,35094.6,900,81,2520,1620,45,2.25,103529.25,175473.0,4500,405,2016,56,2.8000000000000003,128836.40000000001,218366.4,5600,504,36,1.8,82823.40000000001,140378.4,3600,324,0.05,2300.65,3899.4,100,9,115.03250000000001,194.97000000000003,5.0,0.45,230065.0,20705.850000000002,389940.0,35094.6,900
SO - 0002253,Online,WARE-NMK1003,2018-10-27,2019-02-04,2019-03-04,2019-03-07,1,0.075,803.2,991.6,100,27,3,131,0.14196962151394418,917.23,991.6,803.2,74.37,0.14196962151394418,131.0,1.234561752987894,0.010647721613545814,0.0,-0.3550422678826752,-1.5959931940100491,-1.6353270569841558,-1.4062864882815425,-0.7455080068363878,-1.4754742803815597,672,1820,84,14,1.05,11244.800000000001,13882.4,1400,378,6240,288,48,3.5999999999999996,38553.600000000006,47596.8,4800,1296,780,130,9.75,104416.0,128908.0,13000,3510,6,0.44999999999999996,4819.200000000001,5949.6,600,162,0.075,803.2,991.6,100,27,60.24,74.37,7.5,2.025,80320.0,21686.4,99160.0,26773.2,2700
SO - 0002254,Online,WARE-MKL1006,2018-10-27,2019-02-04,2019-02-23,2019-02-27,1,0.15,1193.47,2539.3,100,19,4,123,0.8085121536360362,2158.405,2539.3,1193.47,380.89500000000004,0.8085121536360362,123.0,2.1276613572186878,0.12127682304540544,0.0,0.9975260600959536,-0.9289049125061107,-0.9022373477977338,-1.099937654379496,0.908917368079977,-0.5970928181739048,208,5600,400,16,2.4,19095.52,40628.8,1600,304,4550,325,13,1.95,15515.11,33010.9,1300,247,8750,350,52.5,417714.5,888755.0000000001,35000,6650,25,3.75,29836.75,63482.50000000001,2500,475,0.15,1193.47,2539.3,100,19,179.0205,380.89500000000004,15.0,2.85,119347.0,22675.93,253930.00000000003,48246.700000000004,1900
SO - 0002255,In-Store,WARE-UHY1004,2018-10-27,2019-02-04,2019-02-21,2019-02-24,1,0.075,704.77,1051.9,100,17,3,120,0.3806028917235413,973.0075000000002,1051.9,704.77,78.8925,0.3806028917235413,120.0,1.4925436667279408,0.028545216879265596,0.0,-0.3550422678826752,-1.5529210079869056,-1.592589958873964,-1.5032726051463776,-0.691362275939927,-1.1034833690051413,272,1888,96,8,0.6,5638.16,8415.2,800,136,8024,408,34,2.55,23962.18,35764.600000000006,3400,578,2832,236,17.7,166325.72,248248.40000000002,23600,4012,12,0.8999999999999999,8457.24,12622.800000000001,1200,204,0.075,704.77,1051.9,100,17,52.857749999999996,78.8925,7.5,1.275,70477.0,11981.09,105190.00000000001,17882.300000000003,1700
SO - 0002256,In-Store,WARE-NMK1003,2018-10-27,2019-02-05,2019-03-01,2019-03-05,3,0.2,501.16,911.2,101,24,4,129,0.45454545454545453,2186.8800000000006,2733.6000000000004,1503.48,182.24,1.3636363636363635,387.0,1.8181818181814555,0.09090909090909091,0.0,1.4194088442496877,-0.917943457377071,-0.8397815402545066,-0.9122476433165119,0.12132401240724046,-0.1202837671438299,288,2136,492,36,2.4000000000000004,6013.92,10934.400000000001,1212,288,4272,984,72,4.800000000000001,12027.84,21868.800000000003,2424,576,7298,534,35.6,89206.48000000001,162193.6,17978,4272,123,8.200000000000001,20547.56,37359.200000000004,4141,984,0.6000000000000001,1503.48,2733.6000000000004,303,72,100.23200000000001,182.24,20.200000000000003,4.800000000000001,50617.16,12027.84,92031.20000000001,21868.800000000003,2424
SO - 0002257,Online,WARE-XYS1001,2018-10-27,2019-02-05,2019-02-19,2019-02-28,3,0.075,3325.88,3912.8,101,14,9,124,0.08823529411764706,10858.020000000002,11738.400000000001,9977.64,293.46,0.2647058823529412,372.0,1.204816706989063,0.006617647058823529,0.0,-0.3550422678826752,0.6159241112937801,0.5646398441972632,0.9131496949522582,0.622312666229468,-1.2736749262293863,54,540,450,54,1.3499999999999999,59865.840000000004,70430.40000000001,1818,252,90,75,9,0.22499999999999998,9977.64,11738.400000000001,303,42,750,90,2.25,99776.40000000001,117384.0,3030,420,75,1.875,83147.0,97820.0,2525,350,0.22499999999999998,9977.64,11738.400000000001,303,42,249.441,293.46,7.574999999999999,1.05,335913.88,46562.32,395192.80000000005,54779.200000000004,1414
